ID,Indicator,Country,"Country Code",Year,"Country Score","Country Color","Country Cateory","Created By","Created At"
267,"Overall Score","No Country",LVA,2023,1.703464825,#1a9850,"Very Low",Admin,"2024-11-20 10:04:16"
268,"Overall Score","No Country",MAR,2023,3.114275979,#a6d96a,Low,Admin,"2024-11-20 10:04:16"
269,"Overall Score","No Country",MDA,2023,2.556622163,#a6d96a,Low,Admin,"2024-11-20 10:04:16"
270,"Overall Score","No Country",MDG,2023,4.426816584,#d73027,"Very High",Admin,"2024-11-20 10:04:16"
271,"Overall Score","No Country",MEX,2023,3.333318294,#fee98b,Medium,Admin,"2024-11-20 10:04:16"
272,"Overall Score","No Country",MKD,2023,3.365862553,#fee98b,Medium,Admin,"2024-11-20 10:04:16"
273,"Overall Score","No Country",MLI,2023,4.553171057,#d73027,"Very High",Admin,"2024-11-20 10:04:16"
274,"Overall Score","No Country",MMR,2023,4.333638985,#d73027,"Very High",Admin,"2024-11-20 10:04:16"
275,"Overall Score","No Country",MNE,2023,2.007578424,#1a9850,"Very Low",Admin,"2024-11-20 10:04:16"
276,"Overall Score","No Country",MNG,2023,3.311525895,#fee98b,Medium,Admin,"2024-11-20 10:04:17"
277,"Overall Score","No Country",MOZ,2023,4.207284513,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
278,"Overall Score","No Country",MRT,2023,4.603105979,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
279,"Overall Score","No Country",MUS,2023,2.151958923,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
280,"Overall Score","No Country",MWI,2023,4.079518259,#fdae61,High,Admin,"2024-11-20 10:04:17"
281,"Overall Score","No Country",MYS,2023,2.375594110,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
282,"Overall Score","No Country",NAM,2023,3.979987641,#fdae61,High,Admin,"2024-11-20 10:04:17"
283,"Overall Score","No Country",NER,2023,4.630997466,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
284,"Overall Score","No Country",NGA,2023,4.564966282,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
285,"Overall Score","No Country",NIC,2023,3.502622057,#fee98b,Medium,Admin,"2024-11-20 10:04:17"
286,"Overall Score","No Country",NLD,2023,1.099889682,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
287,"Overall Score","No Country",NOR,2023,1.299024354,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
288,"Overall Score","No Country",NPL,2023,3.644737290,#fdae61,High,Admin,"2024-11-20 10:04:17"
289,"Overall Score","No Country",NZL,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
290,"Overall Score","No Country",OMN,2023,2.266373933,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
291,"Overall Score","No Country",PAK,2023,4.010157618,#fdae61,High,Admin,"2024-11-20 10:04:17"
292,"Overall Score","No Country",PAN,2023,2.987332370,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
293,"Overall Score","No Country",PER,2023,3.389772652,#fee98b,Medium,Admin,"2024-11-20 10:04:17"
294,"Overall Score","No Country",PHL,2023,3.455327366,#fee98b,Medium,Admin,"2024-11-20 10:04:17"
295,"Overall Score","No Country",PNG,2023,4.285036668,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
296,"Overall Score","No Country",POL,2023,1.491220902,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
297,"Overall Score","No Country",PRK,2023,3.926339932,#fdae61,High,Admin,"2024-11-20 10:04:17"
298,"Overall Score","No Country",PRT,2023,1.441361117,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
299,"Overall Score","No Country",PRY,2023,3.647256591,#fdae61,High,Admin,"2024-11-20 10:04:17"
300,"Overall Score","No Country",PSE,2023,3.813155873,#fdae61,High,Admin,"2024-11-20 10:04:17"
301,"Overall Score","No Country",QAT,2023,2.015848754,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
302,"Overall Score","No Country",ROU,2023,2.229361819,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
303,"Overall Score","No Country",RUS,2023,3.431453936,#fee98b,Medium,Admin,"2024-11-20 10:04:17"
304,"Overall Score","No Country",RWA,2023,4.186107786,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
305,"Overall Score","No Country",SAU,2023,2.510770927,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
306,"Overall Score","No Country",SDN,2023,4.551759275,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
307,"Overall Score","No Country",SEN,2023,3.552034420,#fdae61,High,Admin,"2024-11-20 10:04:17"
308,"Overall Score","No Country",SGP,2023,1.409951109,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
309,"Overall Score","No Country",SLB,2023,3.285245838,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
310,"Overall Score","No Country",SLE,2023,4.069635786,#fdae61,High,Admin,"2024-11-20 10:04:17"
311,"Overall Score","No Country",SLV,2023,3.487798348,#fee98b,Medium,Admin,"2024-11-20 10:04:17"
312,"Overall Score","No Country",SOM,2023,4.950538829,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
313,"Overall Score","No Country",SRB,2023,3.295405864,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
314,"Overall Score","No Country",SSD,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
315,"Overall Score","No Country",SVK,2023,1.893449893,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
316,"Overall Score","No Country",SVN,2023,1.299024354,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
317,"Overall Score","No Country",SWE,2023,1.299024354,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
318,"Overall Score","No Country",SWZ,2023,4.174813531,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
319,"Overall Score","No Country",SYR,2023,4.415031970,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
320,"Overall Score","No Country",TCD,2023,4.824939055,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
321,"Overall Score","No Country",TGO,2023,4.203049167,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
322,"Overall Score","No Country",THA,2023,3.476153117,#fee98b,Medium,Admin,"2024-11-20 10:04:17"
323,"Overall Score","No Country",TJK,2023,3.940980309,#fdae61,High,Admin,"2024-11-20 10:04:17"
324,"Overall Score","No Country",TKM,2023,2.663689219,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
325,"Overall Score","No Country",TLS,2023,4.008223277,#fdae61,High,Admin,"2024-11-20 10:04:17"
326,"Overall Score","No Country",TTO,2023,3.341862262,#fee98b,Medium,Admin,"2024-11-20 10:04:17"
327,"Overall Score","No Country",TUN,2023,3.491094655,#fee98b,Medium,Admin,"2024-11-20 10:04:17"
328,"Overall Score","No Country",TUR,2023,3.237346345,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
329,"Overall Score","No Country",TZA,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
330,"Overall Score","No Country",UGA,2023,4.279285385,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
331,"Overall Score","No Country",UKR,2023,3.849492417,#fdae61,High,Admin,"2024-11-20 10:04:17"
332,"Overall Score","No Country",URY,2023,2.001012681,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
333,"Overall Score","No Country",USA,2023,1.754229517,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
334,"Overall Score","No Country",UZB,2023,2.955450525,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
335,"Overall Score","No Country",VEN,2023,3.675584843,#fdae61,High,Admin,"2024-11-20 10:04:17"
336,"Overall Score","No Country",VNM,2023,3.895986623,#fdae61,High,Admin,"2024-11-20 10:04:17"
337,"Overall Score","No Country",VUT,2023,3.258287665,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
338,"Overall Score","No Country",YEM,2023,4.474584109,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
339,"Overall Score","No Country",ZAF,2023,3.914339787,#fdae61,High,Admin,"2024-11-20 10:04:17"
340,"Overall Score","No Country",ZMB,2023,4.238343713,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
341,"Overall Score","No Country",ZWE,2023,4.346345021,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
342,"Overall Score",Afghanistan,AFG,2023,4.375686888,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
343,"Overall Score",Afghanistan,AFG,2023,4.668081891,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
344,"Overall Score",Afghanistan,AFG,2023,4.608421340,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
345,"Overall Score",Afghanistan,AFG,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
346,"Overall Score",Afghanistan,AFG,2023,4.757874853,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
347,"Overall Score",Angola,AGO,2023,3.290028460,#fdae61,High,Admin,"2024-11-20 10:04:17"
348,"Overall Score",Angola,AGO,2023,4.654407362,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
349,"Overall Score",Angola,AGO,2023,3.956883218,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
350,"Overall Score",Angola,AGO,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
351,"Overall Score",Angola,AGO,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:17"
352,"Overall Score","No Country",ALB,2023,2.602096269,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
353,"Overall Score","No Country",ALB,2023,3.713972719,#fee98b,Medium,Admin,"2024-11-20 10:04:17"
354,"Overall Score","No Country",ALB,2023,2.198574959,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
355,"Overall Score","No Country",ALB,2023,2.910993881,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
356,"Overall Score","No Country",ALB,2023,3.438366077,#fee98b,Medium,Admin,"2024-11-20 10:04:17"
357,"Overall Score","No Country",ARE,2023,1.958793661,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
358,"Overall Score","No Country",ARE,2023,2.023324301,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
359,"Overall Score","No Country",ARE,2023,2.004065100,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
360,"Overall Score","No Country",ARE,2023,3.830355822,#fee98b,Medium,Admin,"2024-11-20 10:04:17"
361,"Overall Score","No Country",ARE,2023,2.326331583,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
362,"Overall Score","No Country",ARG,2023,2.617625717,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
363,"Overall Score","No Country",ARG,2023,3.526363156,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
364,"Overall Score","No Country",ARG,2023,1.898561025,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
365,"Overall Score","No Country",ARG,2023,3.477314316,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
366,"Overall Score","No Country",ARG,2023,2.912689969,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
367,"Overall Score","No Country",ARM,2023,3.035409726,#fee98b,Medium,Admin,"2024-11-20 10:04:17"
368,"Overall Score","No Country",ARM,2023,3.810315991,#fee98b,Medium,Admin,"2024-11-20 10:04:17"
369,"Overall Score","No Country",ARM,2023,2.433951178,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
370,"Overall Score","No Country",ARM,2023,3.547062524,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
371,"Overall Score","No Country",ARM,2023,4.083270818,#fdae61,High,Admin,"2024-11-20 10:04:17"
372,"Overall Score","No Country",AUS,2023,1.285300131,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
373,"Overall Score","No Country",AUS,2023,2.894122558,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
374,"Overall Score","No Country",AUS,2023,1.331642694,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
375,"Overall Score","No Country",AUS,2023,3.099209506,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
376,"Overall Score","No Country",AUS,2023,2.972070939,#a6d96a,Low,Admin,"2024-11-20 10:04:17"
377,"Overall Score","No Country",AUT,2023,1.406236048,#1a9850,"Very Low",Admin,"2024-11-20 10:04:17"
378,"Overall Score","No Country",AUT,2023,1.741120283,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
379,"Overall Score","No Country",AUT,2023,1.751635567,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
380,"Overall Score","No Country",AUT,2023,2.412904604,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
381,"Overall Score","No Country",AUT,2023,1.672805819,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
382,"Overall Score","No Country",AZE,2023,3.732586519,#fdae61,High,Admin,"2024-11-20 10:04:18"
383,"Overall Score","No Country",AZE,2023,3.397279336,#a6d96a,Low,Admin,"2024-11-20 10:04:18"
384,"Overall Score","No Country",AZE,2023,3.103768659,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
385,"Overall Score","No Country",AZE,2023,3.547062524,#a6d96a,Low,Admin,"2024-11-20 10:04:18"
386,"Overall Score","No Country",AZE,2023,3.835964974,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
387,"Overall Score","No Country",BDI,2023,3.634116369,#fdae61,High,Admin,"2024-11-20 10:04:18"
388,"Overall Score","No Country",BDI,2023,4.398320731,#d73027,"Very High",Admin,"2024-11-20 10:04:18"
389,"Overall Score","No Country",BDI,2023,3.946886393,#d73027,"Very High",Admin,"2024-11-20 10:04:18"
390,"Overall Score","No Country",BDI,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:18"
391,"Overall Score","No Country",BDI,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:18"
392,"Overall Score","No Country",BEL,2023,1.591130152,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
393,"Overall Score","No Country",BEL,2023,1.565773022,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
394,"Overall Score","No Country",BEL,2023,1.383481675,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
395,"Overall Score","No Country",BEL,2023,2.671012262,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
396,"Overall Score","No Country",BEL,2023,2.305597461,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
397,"Overall Score","No Country",BEN,2023,3.823539654,#fdae61,High,Admin,"2024-11-20 10:04:18"
398,"Overall Score","No Country",BEN,2023,4.201283202,#fdae61,High,Admin,"2024-11-20 10:04:18"
399,"Overall Score","No Country",BEN,2023,3.824324001,#d73027,"Very High",Admin,"2024-11-20 10:04:18"
400,"Overall Score","No Country",BEN,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:18"
401,"Overall Score","No Country",BEN,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:18"
402,"Overall Score","No Country",BFA,2023,4.761401503,#d73027,"Very High",Admin,"2024-11-20 10:04:18"
403,"Overall Score","No Country",BFA,2023,4.206877327,#fdae61,High,Admin,"2024-11-20 10:04:18"
404,"Overall Score","No Country",BFA,2023,3.687478439,#d73027,"Very High",Admin,"2024-11-20 10:04:18"
405,"Overall Score","No Country",BFA,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:18"
406,"Overall Score","No Country",BFA,2023,4.472874201,#fdae61,High,Admin,"2024-11-20 10:04:18"
407,"Overall Score","No Country",BGD,2023,4.053463345,#d73027,"Very High",Admin,"2024-11-20 10:04:18"
408,"Overall Score","No Country",BGD,2023,4.301033026,#fdae61,High,Admin,"2024-11-20 10:04:18"
409,"Overall Score","No Country",BGD,2023,3.634480612,#fdae61,High,Admin,"2024-11-20 10:04:18"
410,"Overall Score","No Country",BGD,2023,4.199999096,#fdae61,High,Admin,"2024-11-20 10:04:18"
411,"Overall Score","No Country",BGD,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:18"
412,"Overall Score","No Country",BGR,2023,1.894260309,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
413,"Overall Score","No Country",BGR,2023,2.847250006,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
414,"Overall Score","No Country",BGR,2023,2.204529212,#a6d96a,Low,Admin,"2024-11-20 10:04:18"
415,"Overall Score","No Country",BGR,2023,3.550071041,#a6d96a,Low,Admin,"2024-11-20 10:04:18"
416,"Overall Score","No Country",BGR,2023,1.000000000,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
417,"Overall Score","No Country",BHR,2023,2.448238901,#a6d96a,Low,Admin,"2024-11-20 10:04:18"
418,"Overall Score","No Country",BHR,2023,3.138425972,#a6d96a,Low,Admin,"2024-11-20 10:04:18"
419,"Overall Score","No Country",BHR,2023,3.184478133,#fdae61,High,Admin,"2024-11-20 10:04:18"
420,"Overall Score","No Country",BHR,2023,4.671428200,#fdae61,High,Admin,"2024-11-20 10:04:18"
421,"Overall Score","No Country",BHR,2023,1.933608402,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
422,"Overall Score","No Country",BIH,2023,2.777608140,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
423,"Overall Score","No Country",BIH,2023,3.376786843,#a6d96a,Low,Admin,"2024-11-20 10:04:18"
424,"Overall Score","No Country",BIH,2023,2.303745982,#a6d96a,Low,Admin,"2024-11-20 10:04:18"
425,"Overall Score","No Country",BIH,2023,2.909494415,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
426,"Overall Score","No Country",BIH,2023,3.844217037,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
427,"Overall Score","No Country",BLR,2023,3.050408220,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
428,"Overall Score","No Country",BLR,2023,1.581816521,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
429,"Overall Score","No Country",BLR,2023,1.891044303,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
430,"Overall Score","No Country",BLR,2023,3.738770825,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
431,"Overall Score","No Country",BLR,2023,1.068267067,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
432,"Overall Score","No Country",BOL,2023,2.917968340,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
433,"Overall Score","No Country",BOL,2023,3.938980876,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
434,"Overall Score","No Country",BOL,2023,2.562213819,#a6d96a,Low,Admin,"2024-11-20 10:04:18"
435,"Overall Score","No Country",BOL,2023,3.333893368,#a6d96a,Low,Admin,"2024-11-20 10:04:18"
436,"Overall Score","No Country",BOL,2023,3.506562878,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
437,"Overall Score","No Country",BRA,2023,4.331857674,#d73027,"Very High",Admin,"2024-11-20 10:04:18"
438,"Overall Score","No Country",BRA,2023,3.816700753,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
439,"Overall Score","No Country",BRA,2023,2.621612803,#a6d96a,Low,Admin,"2024-11-20 10:04:18"
440,"Overall Score","No Country",BRA,2023,2.980049482,#a6d96a,Low,Admin,"2024-11-20 10:04:18"
441,"Overall Score","No Country",BRA,2023,3.604709806,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
442,"Overall Score","No Country",BTN,2023,2.621863924,#a6d96a,Low,Admin,"2024-11-20 10:04:18"
443,"Overall Score","No Country",BTN,2023,3.893247713,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
444,"Overall Score","No Country",BTN,2023,2.933887516,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
445,"Overall Score","No Country",BTN,2023,4.149999040,#fdae61,High,Admin,"2024-11-20 10:04:18"
446,"Overall Score","No Country",BTN,2023,3.418110510,#a6d96a,Low,Admin,"2024-11-20 10:04:18"
447,"Overall Score","No Country",BWA,2023,2.027516230,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
448,"Overall Score","No Country",BWA,2023,4.174496043,#fdae61,High,Admin,"2024-11-20 10:04:18"
449,"Overall Score","No Country",BWA,2023,2.683398181,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
450,"Overall Score","No Country",BWA,2023,4.006305388,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
451,"Overall Score","No Country",BWA,2023,2.793216239,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
452,"Overall Score","No Country",CAF,2023,3.896824912,#fdae61,High,Admin,"2024-11-20 10:04:18"
453,"Overall Score","No Country",CAF,2023,4.978245068,#d73027,"Very High",Admin,"2024-11-20 10:04:18"
454,"Overall Score","No Country",CAF,2023,4.710278417,#d73027,"Very High",Admin,"2024-11-20 10:04:18"
455,"Overall Score","No Country",CAF,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:18"
456,"Overall Score","No Country",CAF,2023,4.472874201,#fdae61,High,Admin,"2024-11-20 10:04:18"
457,"Overall Score","No Country",CAN,2023,1.326722013,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
458,"Overall Score","No Country",CAN,2023,2.237088796,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
459,"Overall Score","No Country",CAN,2023,1.665013433,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
460,"Overall Score","No Country",CAN,2023,2.599035800,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
461,"Overall Score","No Country",CAN,2023,2.528688637,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
462,"Overall Score","No Country",CHE,2023,1.005460049,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
463,"Overall Score","No Country",CHE,2023,1.741120283,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
464,"Overall Score","No Country",CHE,2023,1.552796199,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
465,"Overall Score","No Country",CHE,2023,2.154305657,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
466,"Overall Score","No Country",CHE,2023,1.725431358,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
467,"Overall Score","No Country",CHL,2023,2.828489705,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
468,"Overall Score","No Country",CHL,2023,2.761473416,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
469,"Overall Score","No Country",CHL,2023,2.119959607,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
470,"Overall Score","No Country",CHL,2023,2.845744503,#1a9850,"Very Low",Admin,"2024-11-20 10:04:18"
471,"Overall Score","No Country",CHL,2023,3.139802466,#a6d96a,Low,Admin,"2024-11-20 10:04:18"
472,"Overall Score","No Country",CHN,2023,3.008142852,#fee98b,Medium,Admin,"2024-11-20 10:04:18"
473,"Overall Score","No Country",CHN,2023,3.101107023,#a6d96a,Low,Admin,"2024-11-20 10:04:18"
